2019年6月27日,"
台湾港生及民间团体集会促G20峰会领袖反对香港逃犯条例修订
",在G20峰会召开前，一些在台香港学生以及多个台湾民间团体，6月27日下午在香港经贸文化办事处前集会，呼吁各国领导人反对允许将港人引渡到没有司法独立的中国大陆的“逃犯条例”修订案... 他们还递交陈情书，要求港府尽快成立独立调查委员会调查警方滥用武力指控，并回应民间五大诉求... 据台湾媒体报道，由多个民间团体发起的“G20即将开始，呼吁各国领袖反送中”的集会，星期四在大雨... , 海彦
2019年6月27日,"
民主党总统参选人对华贸易态度强硬、同时与特朗普保持距离
","在贸易问题上，拜登曾支持给予中国永久性正常贸易关系地位、对北美自由贸易协议（NAFTA）投赞成票、支持加入跨太平洋伙伴关系（TPP）
桑德斯：中国实行独裁资本主义
另一名在民调中领先的候选人伯尼... 在台海两岸问题上，杨安泽主张维持现状... 两岸贸易如此巨大，几乎已经成为一个经济共同体... ", 许宁
2019年6月27日,"
中国打造“世界一流军队”(2)：远征能力仍为明显短板
",中国国家主席，中央军委主席习近平两年前下令，要求到本世纪中叶把中国军队建成“世界一流军队... 克里斯托弗·杨说，中国海军陆战队重新得到重视最能体现中国军队现代化和远征能力加强的关系... 中国国营公司在世界各地拥有经营权或者占有股份的港口应该也不能被用作秘密的情报和军事行动，一旦被发现，不仅会影响那个项目的利益，也会影响中国与所在东道主国的关系，从而影响其他中国项目... , 斯洋
2019年6月26日,"
台执政党考虑扩大声援香港反送中 国台办指责台湾介入香港事务
",台湾执政的民进党正在考虑加大声援香港反修例行动的力度... 香港民众据报7月1日将再度走上街头，继续反送中... 台湾媒体6月26日报道，民进党发言人李问当天在该党中常会的一个会议之后转述民进党主席卓荣泰的话说，如果我们不支持... 中国国台办当天上午举行例行记者会，发言人安峰山批评台湾陆委会恶意攻击大陆政治制度和发展道路，吓阻两岸交往，并“公然介入香港事务，甘当反华势力的马前卒... , 美国之音
2019年6月24日,"
反送中后，被视为亚洲民主堡垒的台湾如何守护自身
",不久前发生在香港的百万人“反送中”游行期间，台湾人为港人提供了最及时... 蔡政府还修正了“两岸人民关系条例”，以规范中资在台的投资，以及两岸政治的协议，应该经过国会与人民的同意... 5月10日，台湾旺旺中时媒体集团与北京日报合办的“第四届两岸媒体人北京峰会“，由65名台湾媒体人参加... 2017年10月，蔡衍明曾在上海的一个两岸关系30年回顾研讨会上对“一国两制”表示支持... , 萧洵
2019年6月23日,"
海峡论谈：G20特习会即将登场 美国对台军售生变数?
",美国总统特朗普与中国国家主席习近平即将在... R-CO)在智库全国亚洲研究局(NBR)发表演说时表示，美国提供台湾防御性武器是《台湾关系法》及《亚洲再保证倡议法》的明确规范，这个议题不应该被政治化而受到中国杂音的干扰，他主张... 也就是说，台湾的未来安全，或是明年1月11号总统的大选能否顺利进行，跟这张牌应该是有一定程度的关系，是非常值得我们进一步观察美中台三边运作的... , 樊冬宁
2019年6月23日,"
海峡论谈：台港联手抗中 习近平“一国两制”双输？
",罗致政说数十年... 李华球：两岸关系起起伏伏这几十年来，从开放探亲之后，有几年是状况很不错，但是发展到近几年两岸关系的严峻程度让人非常忧心... 两岸关系最严重的是大陆的对台政策错误，错误的原因就是大陆民主的观念非常单薄，法律的观念也非常单薄，所以它因此制定的宪法都是有问题的，这两个方面都有问题的话，自然实施的政策方面让人有许多忧虑的地方，所以两岸关系要好的难度是很高的... , 樊冬宁
2019年6月23日,"
台海两岸仅剩的“官方交流”平台双城论坛下月在上海举行
",台北市政府星期天（6月23日）在其... 他说，柯文哲积极正面看待两岸关系，主张“两岸一家亲”，表示两岸应当尊重过去已经签订的协议和互动的历史，在既有的政治基础上，继续推动两岸关系发展，共同追求两岸人民更美好的未来... 针对国台办称赞柯文哲提出的两岸关系说法，柯文哲日前接受台湾媒体采访时说，国台办这么说的理由，第一是同意办双城论坛，另一个理由是反对香港的“反送中”抗议... , 赵婉成
2019年6月23日,"
台湾上万民众集会诉求：拒绝红色媒体，守护台湾民主
",台湾上万民众星期天在总统府前广场集会... 他们的诉求是，拒绝红色媒体以及守护台湾民主... 台湾总统蔡英文表示，这项活动提高大家对于中国渗透媒体的警觉... 台湾上万民众集会诉求：拒绝红色媒体，守护... 台湾旺旺食品集团，1990年代进入中国市场，不仅获利丰厚也与中国政府建立了良好的政商关系，2009年取得台湾中时媒体集团的经营权，并改名为旺旺中时集团，成为一个横跨食品、媒体等产业... , 张永泰
2019年6月23日,"
海峡论谈：特习大阪峰会前夕 美国对台军售生变数？
",台湾立法院修改国安法，加拿大军舰穿越台湾海峡，美国国会议员提出对台军售常态化，如何解读这一连串的变化? 对即将登场的大阪G20 #特习会 又有什么影响?, 樊冬宁
2019年6月22日,"
香港一国两制政治效应将影响明年台湾总统选举
",香港近来反对逃犯条例修法的游行凸显了一国两制的政治效应，这将对... 国民党籍高雄市长韩国瑜今年3月与中国国台办主任刘杰一会面时强调九二共识是两岸关系的定海神针，近来在造势场合上则表示，如果有机会当上中华民国总统，保证一国两制绝对不会在台湾实现，除非... 该信息社还认为，蔡英文争取选票最有利的议题就是两岸关系，近日香港逃犯条例修法争议的政治效应，应该有机会延续到明年一月... , 张永泰
2019年6月21日,"
薛瑞福：中国以“全政府”力量破坏台湾稳定 美将助台防范中国干预选举
",美国国防部印太安全事务助理部长薛瑞福说，美国已见到中国正在以“全政府”之力恫吓并破坏台湾稳定，对台湾的胁迫和威胁也同样破坏地区稳定，美国将协助台湾抗衡中国的压力，包括直接协助台湾... 薛瑞福接着说：“它从对话开始，我不谈太多细节--你或许有一些家庭关系可以比我告诉你的更多--接着是将这方面的专家聚集在一起，然后视需要，我们直接做出贡献，提供台湾协助建立应对这个... , 锺辰芳
2019年6月20日,"
美参议员加德纳：对台军售应每两年一次避免中国干扰
",美国联邦参议员加德纳星期二(6月18日)在华盛顿表示，在台湾面临中国不断加大的威胁之际，美国... R-CO)在智库全国亚洲研究局(NBR)发表演说时表示，美国提供台湾防御性武器是《台湾关系法》及《亚洲再保证倡议法》的明确规范，这个议题不应该被政治化而受到中国杂音的干扰，他主张... 他说，特朗普政府自上任以来已经有过3次对台军售，依据《台湾关系法》实现对台湾的安全承诺... , 锺辰芳
2019年6月20日,"
美学者：台湾事实独立是美利益所在不会成为美中交易筹码
",美国总统特朗普下星期将在G20峰会期间与中国领导人习近平会面，在美中两国正为... 赵怡翔说，或许这与人们认为在美中关系考量下，特朗普政府在对台政策上应该做什么或不做什么有关，而这种想法也有其道理，因为美国在与中国的对话中无法不触及台湾，“不是美国想要提，而是中国会想要提”，反之亦然，美国在与台湾的对话中多少也都会触及台海两岸关系，因为现实上它们都是彼此有关联的... , 锺辰芳
2019年6月18日,"
关注所罗门外交动向 台外交官称美澳有印太战略整体布局
",所罗门群岛4月举行大选前即有报道说，新政府可能考虑是否维持与台湾的外交关系，新当选的总理索加瓦雷(Manasseh Sogavare)5月初表示，正在考虑是否改变与台湾的关系转向承认中国，索加瓦雷还对澳大利亚媒体表示，该国“正面临极大压力”重新思考与台湾的关系... 他还表示，将在未来一百天内对于是否维持与台湾的关系作出决定... , 锺辰芳
2019年6月17日,"
台湾执政党民进党立委将推动外国代理人登记制度立法
",国安会议时强调，要建立民主防护网，因应新型态的国安威胁，将参考民主国家作为，全面检视两岸交流相关规定的落实，反制中国利用民主社会的自由开放，透过假信息等统战作为介入台湾政治、经济和... 蔡志儒还指出，面对中国渗透干预的风险跟威胁，台湾确实要强化相应的民主机制，陆委会日前提出的两岸人民关系条例修法，就规定两岸未来政治协商需要通过更高门槛以及接受更严格的监督... , 张永泰
2019年6月17日,"
海峡论谈：香港“反送中” 左右台湾总统大选?
",海峡论谈：烟雾下的... 鸿海集团总裁郭台铭则是在一开始就痛批一国两制失败，欢迎港人移民台湾，民调开始与韩国瑜追平，至于曾说两岸一家亲的台北市长柯文哲探视港生遭呛，是否也在反送中议题上受伤... 总统大选的分析来说，我认为第一点是，国民党从来没有放弃和平协议，其实和平协议和一国两制是差不多的，如果中国和台湾签下的话，就不是国与国的关系，而是政府与团体，国家与团体之间的关系... , 樊冬宁
2019年6月16日,"
台湾陆委会称海峡论坛为统战大会 中国称一万多台湾民众参加大会
",第11届海峡论坛星期天（6月16日）在厦门揭幕... 大陆政协主席汪洋在开幕大会致辞时说，两岸同属一个中国法理上的事实，民意不可违背，两岸应坚持九二共识，走向和平统一... 台湾陆委会随即在其网页上发布新闻抨击说，海峡论坛是统战大会，威胁民主自由... 中国官方媒体新华社星期天报道，主办方说，有... 本届海峡论坛有两岸８０多个单位和团体参加，台北市政府也依照往例，派副市长邓家基率团参加... , 赵婉成
2019年6月16日,"
台湾公民团体持续声援香港大游行，要求政治人物确保台湾主权
",她说：“这些两岸交流是在中国国家主席习近平告台湾同胞书周年讲话的定调及中国反分裂法之规的一中框架下进行，预设了台湾(必须)接受一个中国的前提... 曾永权在论坛上致词时多次强调九二共识对于两岸关系发展的重要，还认为执政者如果持续诬蔑九二共识，在接下来的选举，将继续被选民唾弃... , 张永泰
2019年6月10日,"
海峡论谈：贸易战火方兴未艾 美台联手打“人权牌”?
",美国财长姆努钦在日本福冈举行的G20财长会议上表示，六月底... 这表面上是两岸的统独问题，也是两岸的制度、文明和价值的冲突和对立... 所以中共一方面在说两岸是同一个国家的时候，但是另一方面他在处处露马脚，所以会激起一些理论上的反讽，在语言上构成矛盾，受到普遍的嘲笑... 意思就是说，本来大家都说中国民主化是两岸和谈的条件，但是他的意思就是说，不用中国民主化，大家也要强行统一... , 樊冬宁
2019年6月9日,"
海峡论谈：台独大老再逼宫 民进党陷“英德之争”?
",台湾2020总统大选越来越接近两党初选最后翻牌的阶段，民进党初选电视政见辩论周六登场，总统蔡英文与前行政院长赖清德正面交锋，此前台独大老联署登报逼宫，加上高雄市长韩国... 如果这些统派的候选人上来，跟中共集聚，美台经济关系会发生巨震，在这种震动的情况下整个国际格局会变化，未必对台湾有益... 其中有很多可圈可点的地方，而蔡英文在美台关系方面和国际能见度方面都做的有声有色... , 樊冬宁
2019年6月7日,"
西班牙将94名台湾籍电信诈骗嫌犯遣送至中国
",中国公安部说，94名台湾籍的电信诈骗嫌犯星期五（6月7日）被从西班牙遣送到中国... 这是大约三年前展开的打击跨境电信诈骗联合行动的一部分... 中国公安部说，这些台籍嫌犯是2016年12月中国和西班牙警方联合打击跨境电信网络诈骗犯罪“长城行动”中在西班牙境内各地被逮捕的... 西班牙政府对台籍电信网络诈骗嫌犯的处理，以及2017年初做出将这些嫌犯遣送到中国的决定，引起了台湾方面... , 杨明
2019年6月7日,"
薛瑞福评美对台军售：看到中国对台威胁日增须做回应
",他说：“对于可能的军售案，我... 声明还说，美国基于《台湾关系法》及对“台六项保证”持续提供台湾防卫性武器，“有助于提升国军战力并巩固台美安全伙伴关系，确保国家安全与维持区域和平稳定... 这个军售案时表示，由于还没有得到充分确认不便评论军售案内容，不过对于美方基于《台湾关系法》及“六项保证”承诺，双方共同讨论如何在符合“全面防卫概念架构”下充实台湾国防战力，台湾对此... , 锺辰芳
2019年6月7日,"
台北向美国提出20亿美元军购案 北京表示不满
",台湾表示已正式向美国提出购买新式先进坦克与反坦克导弹系统的要求... 这一举动引起了北京方面的愤怒反应... 台湾国防部星期四宣布希望购买108辆M1A2艾布拉姆斯坦克、1500多枚反坦克导弹和... 华盛顿“充分认清售台武器问题的高度敏感性和严重危害性，恪守一个中国原则和中美三个联合公报规定，停止售台武器和美台军事联系，慎重妥善处理涉台问题，以免严重损害中美关系和台海和平稳定... , 美国之音
2019年6月6日,"
台湾总统蔡英文会见大陆异议人士，同求普世价值
",美国之音记者曾采访过陈水扁首任执政期间的国安会秘书长邱义仁，谈到了台湾当局和海外民运的关系，也谈到了平面媒体的传播手段... 陈破空周三对美国之音说，蔡英文上任之初，奉行“维持现状”的两岸政策，意思是向对岸（北京当局）展现最大的善意，維持兩岸和平，不招惹不刺激他们，所以，头两年，蔡政府对待中国民运，保持了... 他们关于中国、世界和两岸关系到看法其实很不一样... , 海涛
2019年6月4日,"
美官员：魏凤和对台强硬表态是为中国内部受众而“特制”
",中国国防部长魏凤和星期天(6月2日)在新加坡的香格里拉对话中，针对台湾发出“不惜一切代价”维护祖国统一... 后第2天6月1日，沙纳汉在香格里拉对话的演讲中提到台湾时也表明美方立场说，美国将持续履行《台湾关系法》的义务，提供台湾自我防御所需的武器，这个支持“赋予台湾人民决定自己未来的力量... 他还说，美国认为任何台海分歧“必须在没有恫吓、并且依据两岸人民意愿的方式”解决... , 锺辰芳
2019年6月4日,"
美国防部印太战略报告称将加强与民主""国家""台湾的伙伴关系
",这4个国家对美国在全世界使命做出贡献，并且积极采取步骤维持一个自由和开放的国际秩序，我们希望能够在印太地区不断茁壮的新关系中复制这些关系... 在维护一个以规则为基础的国际上有至关重要的利益，“这包括一个强劲、繁荣与民主的台湾”，美国追求与台湾的强劲伙伴关系，也会忠实地执行《台湾关系法》，作为对印太地区更广泛承诺的一部分... 报告说，台湾在2018年失去3个外交盟友... , 锺辰芳
2019年6月3日,"
台湾总统选举忙 美忧出现“政治空窗”
",台湾总统大选白热化，高雄市长韩国瑜挥军北上，举行大型造势活动，现场聚集数... 第三，台湾在面对外交最大的困境，不在于要用什么样的形式跟人交往，而是在于中共打压，以及美中台三边的关系... 而民进党内部不管是国会议员还是地方县市的首长，其实都相当约束彼此，不要去攻击对方，不要把初选变成敌我关系，应该是竞和的关系... 反而要看总统选完之后，未来总统的两岸政策才是他应该要找的时间点... , 樊冬宁
2019年6月3日,"
美中贸易战“外溢效应” 台海、南海再掀波涛？
",重要合作伙伴，这是温和地告诉中国做个负责任的大国；第二点他提到中国和美国是竞争关系，但不代表冲突，所以不要惧怕竞争；第三强调中国可以在区域内进行合作，但是要停止侵犯他国利益；第四是关于台湾，美国将履行《台湾关系法》规定的义务，向台湾提供国防服务……台湾人民有权决定自己未来等等... 在奥巴马主政时期，印太地区国家倾向与美国和中国同时保持良好关系... , 樊冬宁
2019年6月2日,"
海峡论谈：美中贸易战“外溢效应” 台海、南海再掀波涛？
",美中两国国防防长出席新加坡香格里拉对话前夕，台湾举行五年来规模最大的汉光演习，中国海事局也发布南海军演的消息。 与此同时。美国国防部发布印太战略报告，中国国防部长魏凤和则是再提武统，称若有人分裂台湾，解放军必将“不惜一战”。美中最新一轮大国角力，是否会从经贸和高科技的战场，外溢到台海、南海与军事领域? 本期海峡论谈有来自新加坡的现场报道与军事专家的分析。, 樊冬宁
2019年6月2日,"
海峡论谈：台湾总统选举忙 美忧出现“政治空窗”？
",台湾总统大选白热化，高雄市长韩国瑜挥军北上，举行大型造势活动，现场聚集数十万支持者，韩国瑜称2020愿意承担“重要职务”，誓言为中华民国“粉身碎骨”，有意角逐总统大位的各路人马动作频频，蔡英文总统面临来自党内同志的挑战，连任之路备受考验；与此同时，美国商会发布《2019台湾白皮书》，提醒台湾勿陷“政治假期”，台湾2020总统大选是否会成为美中两国角力的关键点?, 樊冬宁
2019年6月2日,"
重返香会讲台 中国防长强硬发言被指错过和平良机
","中国，而且着重讲到美国和中国合作的机会,并且在倒数第二页才提到台湾，称美国将继续根据台湾关系法履行相关义务，重申海峡两岸的分歧必须在没有胁迫的条件下、依照两岸人民的利益得以和平解决... 他（魏凤和）本来可以顺着那些话，说他也跟沙纳汉一样认为，大家希望发展合作关系这样的话，可他没有... ", 黎堡
2019年6月1日,"
北京指美对台举措是在“玩火” 警告美勿打“台湾牌”
",由于今年是《台湾关系法》40周年，华盛顿近来采取一系列举措强化与台湾的关系，分析人士认为，这不仅是为反映美台关系40年来台湾民主化的转变，也是因为自民进党蔡英文政府上台后北京不断加大对台湾的外交、经济和军事压力，美国认为中国正在改变现状，因而引据《台湾关系法》加强对台湾的支持... 《台湾关系法》条文说，任何对台湾人民经济安全的威胁，都会被美国视为“严重关切... , 锺辰芳
2019年5月31日,"
台湾立法院通过，两岸签署政治协议需经台湾全民公投
",台湾立法院星期五（5月31日）三读通过“两岸人民关系条例”的增订条文，未来两岸若要签署政治协议，不仅需要立法院审议通过，还需要经过全民公投，才能签署生效... 有媒体分析，这将大幅提高两岸政治协商的门槛，阻绝秘密的政治协商... 国民党立法院党团总召集人江启臣对台湾中央社表示，两岸关系非常特殊，针对单一类型协议修法，容易挂一漏万... , 郑裕文
2019年5月31日,"
美台增温幕后：打台湾牌牵制中国？美对台政策正常化？
",洛曼说：“我不认为这是台湾牌，我只是认为这个关系里面有一些事情操作的不自然，那是因为这个关系受到许多与现实不相称的限制... 即将到华盛顿智库全球台湾研究中心(GTI)担任访问学者的陈方隅表示，国际关系本来就有联动性，美中关系紧张当然是美国打台湾牌的原因之一，但台美关系的进展是持续性的，如果不是经过台湾政府、民间团体及台美人社团的长期经营和努力，这些成果也“不可能... , 锺辰芳
2019年5月30日,"
香港铜锣湾书店前店长林荣基谈港人流亡台湾前景
",两名涉及旺角冲突案的香港本土派人士黄台仰及李东升弃保潜逃后，最近证实去年已获德国难民庇护，这引起各界关注香港出现政治难民的情况，以及他们的前景何去何从... 因为忧虑港府修订《逃犯条例》后会被引渡到中国受审，今年4月底流亡台湾的铜锣湾书店前店长林荣基接受美国之音的访问... 他表示，台湾虽然未通过难民法，但是有民主自由，无论生活及政治的空间都比香港好得多，他计划众筹在台北... , 汤惠芸
2019年5月30日,"
台湾汉光演习模拟敌军抢滩登陆
",台湾5月30日星期四派出陆海空大批兵力，进行“联合滩岸歼敌作战实弹射击”演习，模拟敌军来犯企图抢滩登陆... 在两岸关系不断紧张之际，台湾从27号开始星期三在东部海外举行5年来最大规模的实兵实弹海空联合军事操演... 约有3000名官兵参加了星期四的实兵验证，模拟敌军企图从屏东枋山外海抢滩登陆后，台湾立即出动阿帕契攻击直升机、F-16战机以及台湾在美国技术协助下设计开发的... , 美国之音
2019年5月29日,"
台湾同婚已上路 大陆同婚前路漫漫
",中国近些年对同性关系的包容度有提升... 有人大代表在两会期间... 在台湾方面，台湾海峡交流基金会（海基会）发言人管安露星期三表示，台湾正在研讨商议两岸同婚的相关行政配套... 在中国大陆人士做单身证明文书验证表格上的“不得作为结婚用”的标示已经被海基会取消，从而可以适用两岸同婚登记... 据台湾媒体消息，两岸同婚已知的案例有2起，到海基会申请单身证明验证，作为未来在台湾登记结婚之用... , 美国之音
2019年5月28日,"
陆生考取台湾硕博班人数创下新高
",台湾5月27日星期一公布了2019年中国学生赴台就读硕士和博士的正式榜单... 大陆学生今年考取硕士班和博士班人数多达1440人，创9年来新高... 这些学生由71所大学录取... 比去年多招收115人... 陆生在台就读人数一直是两岸关系的一个重要指标... 据大学院校招收大陆地区学生联合招生委员会的数据，今年录取陆生最多的学校是台湾大学，总共录取162名陆生... 陆生录取的学科则以管理与行政学类最... , 赵婉成
2019年5月27日,"
台湾朝野立委解读驻美机构更名的政治效应
",台湾驻美机构北美事务协调委员会... 谈到这项更名可能给两岸关系带来的影响，刘世芳委员认为，蔡英文总统在两岸关系上，从来都不是麻烦制造者，在维持地缘政治稳定方面，也扮演立场非常坚定的角色... 在印太民主战略里，台湾是一个相当好的伙伴，不管是台美国安高层的相互拜访，或是美国国会提出的友台法案，都证明蔡英文总统在两岸、外交及国防上都采取了正确的政策，也获得了美方的协助与支持... , 张永泰
2019年5月27日,"
中国抗议美国与台湾高级安全官员会晤
",美国在1979年4月开始实施的《与台湾关系法》规定，“任何企图以非和平方式来决定台湾的前途之举 -- 包括使用经济抵制及禁运手段在内，将被视为对西太平洋地区和平及安定的威胁，而为... 还说，“我们再次敦促美国政府，必须恪守‘一个中国’原则和中美三个联合公报的规定，停止美台官方往来和提升实质关系，慎重妥善处理涉台问题，以免对中美关系和中美在重要领域的合作产生影响... , 美国之音
2019年5月27日,"
美台40年来高层安全官员首次会见
","我们多次说过，‘一个中国’原则是中美关系的政治基础，我们坚决反对任何形式，包括美国政府以任何借口与台湾方面保持‘官方往来... Twitter Embed Tweet or Video
??美国和中国之间的关系由于当前的贸易战以及美国持续在南中国海进行航行自由使命而趋向紧张... 5月早些时候，美国众议院通过了支持台湾、加强对台湾关系的法案... ", 美国之音
2019年5月26日,"
华为四面楚歌 续命关键靠台积电？
",美中贸易战下的台湾，地处 “ 科技岛链 ” 的最前线，华为生死存亡的关键是不是台积电... 台湾在这场“文明的冲突”中站队选边，又可能面临怎样的风险... 海峡论谈邀请八九年北京学运领袖吾尔开希与国际政治金融专家汪浩深入分析... 海峡论谈：华为四面楚歌 续命关键靠台积电... 美中贸易战变成高科技冷战，地处“科技岛链”最前线的台湾究竟扮演什么角色... 中华电信和台湾大哥大停止出售华为... , 樊冬宁
2019年5月26日,"
揭开历史伤口 台湾为何悼念六四？
",台湾总统蔡英文曾说别让六四成为两岸之间永久的难言之隐，5月23日，蔡英文打破多年来的禁忌，首次在总统府，高规格接见多位当年的学运领袖... 只要和北京搞好关系，我们就能获得好处、维持邦交国、两岸维持和平... 主要的情况是，今年是选举年的这个情况是有的，但是最主要的是蔡英文总统的反应，主要是跟习近平在今年1月2号对台湾的谈话中，明确的把一国两制的压力拿出来有很大的关系... , 樊冬宁
2019年5月26日,"
海峡论谈：华为四面楚歌 续命关键靠台积电？
",美中贸易战下的台湾，地处“科技岛链”最前线，华为生死存亡的关键是不是台积电?, 樊冬宁
2019年5月25日,"
美中贸易战持续 美前官员：台湾受冲击但也有机会
",了一连串错误，例如对包括几个盟友在内的全世界国家征收钢铝“国家安全”关税、退出跨太平洋伙伴关系协议(TPP)，但“最令人感到困惑的是，它在没有明确退场策略，也没有与美国同样对北京的贸易作为有相同担忧的长期伙伴支持下就与中国对决掀起贸易冲突”，因此在华盛顿与北京关系日渐紧张之下，现在应该是展开商务外交、重新确认美国致力于国际经济接触的时刻... 此外，美国也维持对几... , 锺辰芳
2019年5月24日,"
太阳花学运纪录片在美国会山放映 导演傅榆：没有任何政治实体可忽视台湾人的生存权
",2014年，因马英九总统的政府计划与中国签署两岸服务贸易协议，引发学生占领立法院的大规模抗议行动，纪录片导演傅榆以自己和学运领袖陈为廷，以及在台湾念书的中国学生蔡博艺为主角，将这场... 人的未来应该由台湾人决定，不是中国，也不是，美国”，美国国会对台湾的支持不分党派，美国会依据《台湾关系法》及他所提出、已经成为法律的《台湾旅行法》持续支持台湾、增进美台之间的交流... , 锺辰芳
2019年5月22日,"
两岸关系紧张之际 台湾举行5年来最大规模海空操演
","在海峡两岸关系紧张之际，台湾国军星期三在东部海外举行5年来最大规模的实兵实弹海空联合军事操演... 反制中国武力恫吓
台湾举行针对“东部来犯舰艇”的大规模海空演习之际，海峡两岸关系紧张加剧，中国不仅切断2016年5月20日之前同台湾保持的海基会同海协会，陆委会跟国台办... ", 杨明
2019年5月22日,"
美卫生部长呼吁中国让台湾取得世卫大会观察员身份
",第72届世界卫生大会星期一(5月20日)在日内瓦举行，美国卫生与公众服务部部长阿扎尔(Alex Azar)在开幕当天呼吁中国，允许台湾取得世界卫生大会(WHA)的观察员身份... 阿扎尔在会场外受访时说，美国支持台湾成为世卫大会观察员，台湾... 陈时中说，他在当天中午举行的记者会上被问到尖锐的问题，例如台湾与中国的关系，“还是一句话，我们主权一步都不能让，其它都可以谈... , 锺辰芳
2019年5月21日,"
华盛顿龙舟赛特朗普致贺提美台共同目标 斯威士兰大使称与台邦交稳固
",特朗普总统在贺词中表示... 自2018年5月布基纳法索与台北断交并转而与北京建交后，斯威士兰成为非洲唯一与台湾有外交关系的国家，中国外交部長王毅在去年9月中非合作论坛举行前曾喊话，希望“非洲只有一个国家还没有... 桂布说，台湾是1968年斯威士兰独立时“第一批与我们建立外交关系的国家之一”，彼此的关系已历经51年，每一年当斯威士兰庆祝独立时也同时庆祝双方坚定友好的关系... , 锺辰芳
2019年5月21日,"
中国连续第三年阻止台湾参加世界卫生大会
",台湾抗议中国决定将台湾排除在世界卫生大会之外，并称这个不合理的政治举措伤害了全球健康... 中国认为台湾是中国的一部分，即使使用武力也必须统一... 中国显示对台湾独立状态不满的一种方式就是不让台湾官员参加世界卫生大会... 今年此举尤其具有讽刺意味，因为今年的主题是全民健康保险... 台湾的全民健保被普遍认为是全世界最好的体系之一... 台湾卫生福利部部长陈时中说，台湾已经准备好与全球分享其... , 施莱因
2019年5月20日,"
蔡英文：就任总统三年有成政策开花结果
",台湾总统蔡英文5月20日星期一对媒体说，她的政府不炒短线... 蔡英文在谈到两岸议题时说，她基本上还是会尽力维持两岸和平稳定的现状... 两岸政策协会刚刚发布的民调结果显示，有41%的人对蔡英文就任总统3年来的表现感到满意，尽管仍有53.2%的人不满意... 与蔡英文政府希望脱离对中国经济的依赖不同，国民党在经济政策上仍然强调和中国大陆的经济关系，认为台湾无法忽视中国大陆市场... , 萧洵
2019年5月20日,"
海峡论谈：“蓝绿”初选备战急，“手机民调”惹争议
",台湾蓝绿两大阵营已经开始积极备战2020总统大选的... 这对台湾国家发展来讲，甚至对两岸关系会有很大影响... 她现在不断地通过直播跟年轻人打成一片，而且加上中共不断地打压台湾，让蔡英文这种“最辣台妹”的形象获得支持，加上台美关系不断的改善，所以我觉得蔡英文的确慢慢地往上走，而赖清德开始紧张... 他采取的策略就是他跟北京还是维持很好的关系... 他去美国，美国表示他对两岸的立场太模糊... , 林森
2019年5月20日,"
海峡论谈：美国“一中”不等于中国“一中”？
",在美中关系40年和美国《台湾关系法》签署40年之际，美国国会众议院今年早些时候通过了台湾保证法，北京表示， “台湾保证法”违反一个中国原则和中美三个联合公报规定，是对中国内政的... 《台湾关系法》40年来被台湾和美国都认为，保护了台湾利益和美国在台湾的利益现在美国国会众议院表决通过了《台湾保证法》据说这是一个不具有约束力的法律... 有人认为，不会对两岸关系带来实质性影响... , 林森
2019年5月19日,"
海峡论谈：“蓝绿”初选备战急，“手机民调”惹争议
",台湾蓝绿两大阵营已经开始积极备战2020总统大选的初选。国民党方面已经拟定了初选办法，国民党大佬强烈反弹，说无法接受国民党的初选办法。执政的民进党一直尚未确定初选办法；其中有何顾虑？, 林森
2019年5月19日,"
台最新民调：蔡英文声望上升，韩国瑜声势下降
",第二，最近国际大环境的变动，蔡政府对美关系的热络，对中态度的强硬，都让她的声望有相当的提升... 此外，蔡政府在国防、两岸关系、外交、经济、司法改革、婚姻平权等六大施政作为上，只有国防的满意度52.4%超过了不满意度36.4%... 至于两岸关系的满意度45%与不满意度48.2%则最为接近，这也是2016年下半年以来，两岸关系满意度与不满意度最接近的一次... , 张永泰
2019年5月19日,"
美国国会台湾连线共同主席致函WHO 支持台湾参与世卫大会
",世界卫生大会（WHO）将于星期一（5月20日）在日内瓦召开，台湾再度因中国压力被拒之门外... 美国众议院台湾连线夏伯特议员等四位共同主席日前联名致函世界卫生组织总干事，支持台湾参加年度... 信中强调台湾对全球卫生的贡献，但是对世卫组织做出有必要“两岸谅解”（cross-strait understanding) 台湾才能被邀请的声明表示关注，信中说，这是给予中国对台湾... , 赵婉成
2019年5月18日,"
专家：美应助台突破孤立与台联合军事演习
",美国特朗普总统去年签署生效的《2019年国防授权法》，内容提到美国应该强化与台湾的防务关系，包括适度参与台湾军演，如年度汉光演习，并且让台湾适度参与美国的军演等... 台湾今年度汉光实兵演习即将于5月底登场，是否有美方参与不得而知，不过... 对于台海两岸目前的军事态势，格雷格森说，中国在数量上一定是大于台湾，这个事实在可预见的将来无法逆转，不过台湾的防卫问题是可以解决的... , 锺辰芳
2019年5月17日,"
面临北京持续打压，台湾参加WHA获空前国际支持
",在北京的阻挠下，台湾今年再次被阻挡在世界卫生大会（WHA）之外... 星期五，台湾的卫生官员启程前往日内瓦与各国分享疾病研究和全民健保成果... 台湾外长吴钊燮对中国持续阻挡台湾参与世卫大会表示强烈遗憾和不满，同时感谢国际社会对台湾给予前所未有的支持... 在台湾卫生福利部与外交部举行的联合记者会上，卫福部长陈时中说，台湾连续三年未受邀参加世卫大会，他为此“心情还是很沉重... , 萧洵
